Reservoir_ID,Site_ID,Site_ID_pseudonym,Collection_Date,Date,SiteID,Full_Sample_ID,Sample_Year,Bloom_onset_date,avg_Bloom_Onset_date,BACI_classification,working_bloom_onset_date,control_impact,temp_ID,Species_Name,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General,Depth_m,chl_a_ugL,Temp_C,pH,SPC_uScm,DO_mgL,DO_percent,Secchi_m,WaterDepth_m,Microcystin_ugL,Cylindrospermopsin_ugL,HCB_Count,Dominant_Taxa,Taxa_1,Taxa_1_count,Taxa_2,Taxa_2_count,Taxa_3,Taxa_3_count,DEQ_Site_ID,DEQ_Sampling_Date,before_after,equation_classifcation,LnA,B,EQ_no,FF,pct_BV,WW_DW,biomass_needAbundance,biomass
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Asplanchna_spp,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,1,NA,NA,1,0.23,0,0.039,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Brachionus_spp,0.000603333,0.161,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,1,NA,NA,1,0.12,0.1,0.1,5.51E-11,3.32E-14
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Amphipoda_general,NA,NA,Amphipoda,NA,NA,NA_ NA,NA,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Mites_general,NA,NA,Arachnida,NA,NA,NA_ NA,NA,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Alpine_general,NA,NA,Alpine,NA,NA,NA_ NA,NA,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Daphnia_middenorfiana,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Nauplii_general,0.02790413,0.186,Nauplii,NA,NA,NA_ NA,Nauplii,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,0,1.953,2.4,NA,NA,NA,NA,0.1244538,0.003472775
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Ostracod,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Daphnia_Retrocurva,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Eubosmina_coregoni,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,0,2.712,2.53,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Snail_spp,NA,NA,Gastropoda,NA,NA,NA_ NA,NA,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Diptera_spp,NA,NA,Insecta,NA,NA,NA_ NA,NA,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOY,TPD_17m,B,7/12/2022,7/12/2022,BOY_TPD_17m,BOY_TPD_17m_20220712,2022,7/20/2022,8/5/2022,Before_Impact,7/20/2022,Impact,BOY_TPD_17m_20220712,Gastropus_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,3.1,21.9,8,413.6,7.2,97.9,3.58,17,NA,NA,1147295,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,1147295,NA,NA,NA,NA,Brannon_Ramp,NA,Before,1,NA,NA,1,0.2,0,0.1,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Cladocera_general,0.004418836,0.661,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,1.533014,0.006774139
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Daphnia_galeata_mendote,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Daphnia_pulex,0.000744225,1.138,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,7.171633,0.005337309
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Daphnia_schodleri,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Daphnia_pulicaria,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Daphnia_rosea,0.001395422,1.225,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,8.840576,0.01233633
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Diaphanosoma_birgei,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.289,3.04,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Ceriodaphnia_reticulata,0.000186056,0.739,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,2.83,3.15,NA,NA,NA,NA,6.535568,0.001215983
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Moina_spp,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.889,2.57,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Bosmina_longirostris,0.000651197,0.58,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,2.712,2.53,NA,NA,NA,NA,3.795591,0.002471677
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Macrothrix_rosea,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,2.768,3.84,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Kurzia_latissima,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Leydlgla_quadrangularis,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,2.768,3.84,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Chydorus_sphaericus,0.001162852,0.286,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,4.543,3.64,NA,NA,NA,NA,0.9866706,0.001147351
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Leptodora_kindti,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,0.822,2.67,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Pseudo_chydorus_globosus,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Polyphemus_pediculus,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,2.779,2.15,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Holopedium_gibberum,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,2.073,3.19,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Calanoida_general,0.000604683,0.639,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.59,2.59,NA,NA,NA,NA,1.53736,0.000929615
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Leptodiaptomus_ashlandi,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.59,2.59,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,H_Shoshone,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.59,2.59,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Cyclopoida_general,0.01041915,0.723,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.66,3.97,NA,NA,NA,NA,1.451135,0.0151196
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Cyclops_bicuspidatus_thomasi,0.000325598,0.77,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.66,3.97,NA,NA,NA,NA,1.863361,0.000606708
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Eucyclops_spp,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.66,3.97,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Notholca_spp,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,1,NA,NA,1,0.035,0,0.1,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Polyarthra_spp,0.000325598,0.118,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,1,NA,NA,1,0.28,0.1,0.1,5.06E-11,1.65E-14
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Ascomorpha_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,1,NA,NA,1,0.12,0,0.1,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Keratella_cochlearis,0.004046723,0.113,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,1,NA,NA,1,0.2,0,0.1,2.89E-11,1.17E-13
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Asplanchna_spp,0.000139542,0.378,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,1,NA,NA,1,0.23,0,0.039,4.84E-10,6.76E-14
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Amphipoda_general,NA,NA,Amphipoda,NA,NA,NA_ NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Mites_general,NA,NA,Arachnida,NA,NA,NA_ NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Alpine_general,NA,NA,Alpine,NA,NA,NA_ NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRN,P1_11m,A,9/20/2022,9/20/2022,GRN_P1_11m,GRN_P1_11m_20220920,2022,9/26/2022,8/5/2022,Before_Impact,9/26/2022,Impact,GRN_P1_11m_20220920,Daphnia_middenorfiana,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133126,Woronichinia naegeliana,Woronichinia naegeliana,608208.1,Dolichospermum lemmermannii,500770.9,Dolichospermum crassum,24147.54,E Causeway,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
